Round,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
2,4,3,6.1082329750061035,0.5919439792633057,,1.1410304307937622,,1.5625000742147677e-05
2,4,4,5.698256254196167,0.5954465866088867,,1.0986700057983398,,1.5625000742147677e-05
2,4,5,6.062763929367065,0.6278458833694458,,1.0195566415786743,,1.5625000742147677e-05
2,4,6,6.200586318969727,0.6217162609100342,,1.0083309412002563,,1.5625000742147677e-05
2,5,1,19.65345811843872,0.5420315265655518,,1.2488785982131958,,1.5625000742147677e-05
2,5,2,6.071324110031128,0.596322238445282,,1.1577355861663818,,1.5625000742147677e-05
2,5,3,5.9068684577941895,0.6024518609046936,,1.1214098930358887,,1.5625000742147677e-05
2,5,4,6.186526298522949,0.5989491939544678,,1.161473035812378,,1.5625000742147677e-05
2,5,5,6.034661054611206,0.6155866980552673,,1.0900673866271973,,1.5625000742147677e-05
2,5,6,6.025581121444702,0.6085814237594604,,1.0425641536712646,,1.5625000742147677e-05
3,1,1,19.905813694000244,0.6517935395240784,,0.9699569344520569,,1.5625000742147677e-05
3,1,2,6.0743727684021,0.6316710114479065,,0.9514450430870056,,1.5625000742147677e-05
3,1,3,6.18056845664978,0.6649168729782104,,0.9197466373443604,,1.5625000742147677e-05
3,1,4,6.1648454666137695,0.6439195275306702,,0.958071231842041,,1.5625000742147677e-05
3,1,5,6.07719087600708,0.6815398335456848,,0.8946143388748169,,1.5625000742147677e-05
3,1,6,6.0179407596588135,0.6736658215522766,,0.9224441051483154,,1.5625000742147677e-05
3,2,1,20.0974223613739,0.635170578956604,,1.0519704818725586,,1.5625000742147677e-05
3,2,2,6.1163036823272705,0.642169713973999,,1.0469563007354736,,1.5625000742147677e-05
3,2,3,6.034573554992676,0.635170578956604,,0.98454350233078,,1.5625000742147677e-05
3,2,4,5.957174062728882,0.6430445909500122,,0.9679961204528809,,1.5625000742147677e-05
3,2,5,5.758087396621704,0.6745406985282898,,0.9127308130264282,,1.5625000742147677e-05
3,2,6,6.003324508666992,0.6517935395240784,,0.9389761686325073,,1.5625000742147677e-05
3,3,1,20.386959314346313,0.6208406090736389,,1.0561115741729736,,1.5625000742147677e-05
3,3,2,6.093888759613037,0.6374781131744385,,1.0087641477584839,,1.5625000742147677e-05
3,3,3,5.942851781845093,0.6217162609100342,,1.0326329469680786,,1.5625000742147677e-05
3,3,4,5.711333274841309,0.6479859948158264,,0.9018359184265137,,1.5625000742147677e-05
3,3,5,5.750690698623657,0.6479859948158264,,0.9560920000076294,,1.5625000742147677e-05
3,3,6,6.022033452987671,0.6619964838027954,,0.9538261890411377,,1.5625000742147677e-05
3,4,1,20.74701976776123,0.6199649572372437,,1.0402910709381104,,7.812500371073838e-06
3,4,2,6.03324556350708,0.6366024613380432,,0.9965662956237793,,7.812500371073838e-06
3,4,3,5.850330829620361,0.6348511576652527,,1.0095148086547852,,7.812500371073838e-06
3,4,4,5.900636196136475,0.639229416847229,,0.9847078323364258,,7.812500371073838e-06
3,4,5,5.989454030990601,0.6383537650108337,,0.9955069422721863,,7.812500371073838e-06
3,4,6,5.761437892913818,0.6707530617713928,,0.8899598121643066,,7.812500371073838e-06
3,5,1,20.88063931465149,0.6147110462188721,,1.125427007675171,,7.812500371073838e-06
3,5,2,5.725672006607056,0.6366024613380432,,1.0146470069885254,,7.812500371073838e-06
