Round,Client,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
3,3,4,6.054383277893066,0.8152364492416382,,0.4949522614479065,,0.0010000000474974513
3,3,5,5.89062237739563,0.8345008492469788,,0.47323960065841675,,0.0010000000474974513
3,3,6,5.8009209632873535,0.8371278643608093,,0.4457486867904663,,0.0010000000474974513
3,4,1,18.49807643890381,0.7408056259155273,,0.6598699688911438,,0.0010000000474974513
3,4,2,5.9716477394104,0.7723292708396912,,0.6051148176193237,,0.0010000000474974513
3,4,3,5.899923801422119,0.7898423671722412,,0.5396283864974976,,0.0010000000474974513
3,4,4,5.735528230667114,0.8161121010780334,,0.48666515946388245,,0.0010000000474974513
3,4,5,5.690666675567627,0.8248686790466309,,0.4774888753890991,,0.0010000000474974513
3,4,6,5.895510911941528,0.8309982419013977,,0.45671069622039795,,0.0010000000474974513
3,5,1,18.545111656188965,0.7810857892036438,,0.6162863969802856,,0.0010000000474974513
3,5,2,5.587646007537842,0.7802101373672485,,0.569097638130188,,0.0010000000474974513
3,5,3,5.951523303985596,0.803852915763855,,0.5340998768806458,,0.0010000000474974513
3,5,4,6.030104398727417,0.8257443308830261,,0.49694061279296875,,0.0010000000474974513
3,5,5,6.002447843551636,0.8423817753791809,,0.43434980511665344,,0.0010000000474974513
3,5,6,5.820348024368286,0.8450087308883667,,0.43974924087524414,,0.0010000000474974513
4,1,1,17.51572012901306,0.8241469860076904,,0.5237172842025757,,0.0010000000474974513
4,1,2,5.875194311141968,0.8328958749771118,,0.48945602774620056,,0.0010000000474974513
4,1,3,5.705268144607544,0.8285214304924011,,0.4604678153991699,,0.0010000000474974513
4,1,4,5.8110737800598145,0.8503937125205994,,0.42312610149383545,,0.0010000000474974513
4,1,5,5.869566202163696,0.8460192680358887,,0.4363972544670105,,0.0010000000474974513
4,1,6,5.783919811248779,0.8372703194618225,,0.4375803470611572,,0.0010000000474974513
4,2,1,17.31700372695923,0.8022747039794922,,0.555180013179779,,0.0010000000474974513
4,2,2,5.994449853897095,0.7961505055427551,,0.5151262879371643,,0.0010000000474974513
4,2,3,5.806364059448242,0.8048993945121765,,0.5050511956214905,,0.0010000000474974513
4,2,4,5.701736688613892,0.8381452560424805,,0.439074844121933,,0.0010000000474974513
4,2,5,5.946523904800415,0.8512685894966125,,0.41676485538482666,,0.0010000000474974513
4,2,6,5.863699197769165,0.8591426014900208,,0.39855149388313293,,0.0010000000474974513
4,3,1,17.601123094558716,0.8309982419013977,,0.4665050506591797,,0.0010000000474974513
4,3,2,5.9171998500823975,0.8388791680335999,,0.4553455114364624,,0.0010000000474974513
4,3,3,5.818287372589111,0.8397548198699951,,0.43648993968963623,,0.0010000000474974513
4,3,4,5.7621331214904785,0.8406304717063904,,0.41643884778022766,,0.0010000000474974513
4,3,5,5.727309465408325,0.8651488423347473,,0.3709123432636261,,0.0010000000474974513
4,3,6,5.930285215377808,0.8677758574485779,,0.359708696603775,,0.0010000000474974513
4,4,1,17.971694469451904,0.8161121010780334,,0.5116113424301147,,0.0010000000474974513
4,4,2,5.602600574493408,0.8169877529144287,,0.5001192092895508,,0.0010000000474974513
4,4,3,5.515058517456055,0.8380035161972046,,0.4311221241950989,,0.0010000000474974513
4,4,4,5.791322708129883,0.821366012096405,,0.46103620529174805,,0.0010000000474974513
