Fold,Epoch,TimeSec,TrainAcc,ValAcc,TrainLoss,ValLoss,LR
1,1,20.725359201431274,0.6077916622161865,0.25196850299835205,1.0793631076812744,2.178115129470825,0.0010000000474974513
1,2,4.786816596984863,0.6944626569747925,0.4881889820098877,0.8212597966194153,1.4201148748397827,0.0010000000474974513
1,3,4.843826532363892,0.7062814831733704,0.7559055089950562,0.7871368527412415,0.6020421385765076,0.0010000000474974513
1,4,4.680082082748413,0.7428321242332458,0.7629046440124512,0.6920033097267151,0.61566561460495,0.0010000000474974513
1,5,4.619832754135132,0.7450208067893982,0.7795275449752808,0.6958065032958984,0.6005696654319763,0.0010000000474974513
1,6,4.6527769565582275,0.7717224955558777,0.7900262475013733,0.6406440734863281,0.5370763540267944,0.0010000000474974513
1,7,4.529916763305664,0.7732545137405396,0.7996500730514526,0.6243628859519958,0.5142967104911804,0.0010000000474974513
1,8,4.308915376663208,0.7815714478492737,0.7996500730514526,0.5977287292480469,0.515069305896759,0.0010000000474974513
1,9,4.363911151885986,0.780914843082428,0.8031495809555054,0.6125465631484985,0.5193732976913452,0.0010000000474974513
1,10,4.3246965408325195,0.7874808311462402,0.8206474184989929,0.5821551084518433,0.46487221121788025,0.0010000000474974513
1,11,4.382309436798096,0.7922959327697754,0.8276465535163879,0.5670709609985352,0.4561886787414551,0.0010000000474974513
1,12,4.405020475387573,0.7960166335105896,0.8232721090316772,0.5754194259643555,0.4808606505393982,0.0010000000474974513
1,13,4.349480152130127,0.8060844540596008,0.8241469860076904,0.536295473575592,0.4767112135887146,0.0010000000474974513
1,14,4.362297534942627,0.8063033223152161,0.8320209980010986,0.5432557463645935,0.4561200439929962,0.0010000000474974513
1,15,4.254116058349609,0.8095863461494446,0.8328958749771118,0.5258790850639343,0.45514360070228577,0.0010000000474974513
1,16,4.295504570007324,0.8032392263412476,0.8363954424858093,0.5268949270248413,0.44721782207489014,0.0010000000474974513
1,17,4.384442567825317,0.818122148513794,0.8451443314552307,0.5056028366088867,0.4280168116092682,0.0010000000474974513
1,18,4.444185972213745,0.8141825199127197,0.8390201330184937,0.4993957281112671,0.43980467319488525,0.0010000000474974513
1,19,4.299657106399536,0.8214051127433777,0.8398950099945068,0.49744749069213867,0.4491369426250458,0.0010000000474974513
1,20,4.322513103485107,0.8220617175102234,0.8433945775032043,0.48851892352104187,0.4337616264820099,0.0010000000474974513
1,21,4.282968759536743,0.8185598850250244,0.8521434664726257,0.4945495128631592,0.40997394919395447,0.0010000000474974513
1,22,4.265577554702759,0.8216239809989929,0.8512685894966125,0.49367883801460266,0.4103214740753174,0.0010000000474974513
1,23,4.281297206878662,0.8257824182510376,0.8495188355445862,0.4725712239742279,0.4153893291950226,0.0010000000474974513
1,24,4.304725885391235,0.8251258730888367,0.8521434664726257,0.4662569761276245,0.42724573612213135,0.0010000000474974513
1,25,4.315477609634399,0.839789867401123,0.8521434664726257,0.45393308997154236,0.42075982689857483,0.0010000000474974513
1,26,4.413402557373047,0.8432917594909668,0.8608924150466919,0.43969056010246277,0.38942211866378784,0.0010000000474974513
1,27,4.309060335159302,0.8290654420852661,0.8608924150466919,0.45881038904190063,0.3958546817302704,0.0010000000474974513
1,28,4.4379284381866455,0.8338804841041565,0.8626421689987183,0.4540855288505554,0.3952609598636627,0.0010000000474974513
1,29,4.331961393356323,0.8365069031715393,0.8661417365074158,0.4428780674934387,0.40008941292762756,0.0010000000474974513
1,30,4.444313049316406,0.8408842086791992,0.8705161809921265,0.43721431493759155,0.41150522232055664,0.0010000000474974513
2,1,19.264466285705566,0.6005690693855286,0.2808398902416229,1.0939346551895142,2.8452162742614746,0.0010000000474974513
2,2,4.477514028549194,0.7032173275947571,0.5748031735420227,0.8261945843696594,1.179360032081604,0.0010000000474974513
2,3,4.5183374881744385,0.7310133576393127,0.6955380439758301,0.742020308971405,0.7975184917449951,0.0010000000474974513
2,4,4.401210784912109,0.7504924535751343,0.7629046440124512,0.6992841362953186,0.618423342704773,0.0010000000474974513
2,5,4.522145509719849,0.760998010635376,0.7524059414863586,0.650699257850647,0.6733964085578918,0.0010000000474974513
2,6,4.522751331329346,0.7662508487701416,0.755030632019043,0.638817310333252,0.6562503576278687,0.0010000000474974513
2,7,4.442447662353516,0.7905449867248535,0.7489063739776611,0.5933236479759216,0.6794222593307495,0.0010000000474974513
2,8,4.557767629623413,0.784635603427887,0.7646543979644775,0.6031796932220459,0.6335737705230713,0.0010000000474974513
2,9,4.488226413726807,0.793609082698822,0.7349081635475159,0.5748617649078369,0.7329288125038147,0.0010000000474974513
2,10,4.337560176849365,0.7922959327697754,0.7567803859710693,0.5862036347389221,0.6855702996253967,0.0010000000474974513
2,11,4.386732578277588,0.8017071485519409,0.768153965473175,0.5550254583358765,0.6513669490814209,0.0010000000474974513
2,12,4.459511041641235,0.8049901723861694,0.7602799534797668,0.5433151125907898,0.6737815141677856,0.0010000000474974513
2,13,4.412060737609863,0.8003939390182495,0.7725284099578857,0.5402787923812866,0.6593724489212036,0.0010000000474974513
2,14,4.319318771362305,0.8084920048713684,0.755030632019043,0.5254248976707458,0.7193273901939392,0.0010000000474974513
2,15,4.498898267745972,0.8152768611907959,0.7585301995277405,0.49462875723838806,0.730627179145813,0.0010000000474974513
2,16,4.451300144195557,0.8187787532806396,0.7769029140472412,0.5092308521270752,0.6562338471412659,0.0010000000474974513
2,17,4.326732635498047,0.8150579929351807,0.755030632019043,0.5012717843055725,0.7253774404525757,0.0010000000474974513
2,18,4.323229074478149,0.8255636096000671,0.7637795209884644,0.4817449152469635,0.6907346248626709,0.0010000000474974513
2,19,4.264570713043213,0.8233749270439148,0.7664042115211487,0.4864408075809479,0.7058389782905579,0.0010000000474974513
2,20,4.308595895767212,0.8264390230178833,0.7655293345451355,0.4629771411418915,0.6854314208030701,0.0010000000474974513
2,21,4.355365991592407,0.8305975198745728,0.762029767036438,0.473092645406723,0.7260277271270752,0.0010000000474974513
2,22,4.314432382583618,0.8301597833633423,0.7672790884971619,0.45879629254341125,0.698992133140564,0.0010000000474974513
2,23,4.195882081985474,0.8360691666603088,0.7795275449752808,0.45483720302581787,0.7105387449264526,0.0010000000474974513
2,24,4.0968616008758545,0.8448238372802734,0.7786526679992676,0.4297555088996887,0.6784729361534119,0.0010000000474974513
2,25,4.307730674743652,0.8369446396827698,0.7865266799926758,0.4363551735877991,0.6575191617012024,0.0010000000474974513
2,26,4.316835880279541,0.8441672325134277,0.7725284099578857,0.41962406039237976,0.7124812006950378,0.0010000000474974513
2,27,4.3375890254974365,0.8481068015098572,0.7909011244773865,0.42376238107681274,0.6647416353225708,0.0010000000474974513
2,28,4.270568370819092,0.8461369872093201,0.7917760014533997,0.42380112409591675,0.6734828352928162,0.0010000000474974513
2,29,4.2777886390686035,0.8478879332542419,0.7900262475013733,0.4198749363422394,0.6582191586494446,0.0010000000474974513
2,30,4.250044822692871,0.8544539213180542,0.7900262475013733,0.40609386563301086,0.6878190040588379,0.0010000000474974513
3,1,18.699986457824707,0.6236323714256287,0.26094570755958557,1.0082558393478394,2.529963970184326,0.0010000000474974513
3,2,5.63723349571228,0.7065645456314087,0.5621716380119324,0.8146077394485474,1.173516035079956,0.0010000000474974513
3,3,4.705493450164795,0.7262582182884216,0.7014010548591614,0.7467721104621887,0.7219919562339783,0.0010000000474974513
3,4,4.593503952026367,0.7625820636749268,0.7302977442741394,0.6504442691802979,0.653398334980011,0.0010000000474974513
3,5,4.5718278884887695,0.7678337097167969,0.7320490479469299,0.6368231773376465,0.6430795788764954,0.0010000000474974513
3,6,4.48256778717041,0.7820568680763245,0.7338003516197205,0.6080062389373779,0.685591459274292,0.0010000000474974513
3,7,4.430365324020386,0.7877461910247803,0.74956214427948,0.5977914333343506,0.6517512202262878,0.0010000000474974513
3,8,4.365253448486328,0.7964988946914673,0.74956214427948,0.5709503293037415,0.6511152386665344,0.0010000000474974513
3,9,4.4024083614349365,0.8004376292228699,0.7521891593933105,0.5512518286705017,0.643772304058075,0.0010000000474974513
3,10,4.369292974472046,0.807220995426178,0.764448344707489,0.5383326411247253,0.6343870162963867,0.0010000000474974513
3,11,4.358360528945923,0.8133479356765747,0.7539404630661011,0.5271438360214233,0.6574605703353882,0.0010000000474974513
3,12,4.169253826141357,0.8236323595046997,0.7845884561538696,0.4926377534866333,0.6241189241409302,0.0010000000474974513
3,13,4.344961643218994,0.8181619048118591,0.7591943740844727,0.5025514364242554,0.6513755321502686,0.0010000000474974513
3,14,4.385253190994263,0.8238512277603149,0.7530648112297058,0.4981144964694977,0.6643301248550415,0.0010000000474974513
3,15,4.456273794174194,0.8221006393432617,0.7521891593933105,0.4939737915992737,0.674061119556427,0.0010000000474974513
3,16,4.429562330245972,0.8242888450622559,0.7434325814247131,0.48334234952926636,0.7002564668655396,0.0010000000474974513
3,17,4.576295375823975,0.8214442133903503,0.7425569295883179,0.47635918855667114,0.7266889214515686,0.0010000000474974513
3,18,4.515500783920288,0.832603931427002,0.7373029589653015,0.4703918993473053,0.7209948897361755,0.0010000000474974513
3,19,4.467437982559204,0.8330415487289429,0.7408056259155273,0.45636358857154846,0.7232971787452698,0.0010000000474974513
3,20,4.6665356159210205,0.8398249745368958,0.74956214427948,0.4459994435310364,0.699783205986023,0.0010000000474974513
3,21,4.538275718688965,0.8398249745368958,0.7618213891983032,0.4322005808353424,0.6783862709999084,0.0010000000474974513
3,22,4.543612718582153,0.8459518551826477,0.7460595369338989,0.4289085566997528,0.7270104885101318,0.0010000000474974513
3,23,4.3247761726379395,0.8472647666931152,0.7486864924430847,0.4188632071018219,0.7358552813529968,0.0010000000474974513
3,24,4.238485813140869,0.8501093983650208,0.7548161149024963,0.4039078652858734,0.7220479846000671,0.0010000000474974513
3,25,4.190724611282349,0.8503282070159912,0.7469351887702942,0.4073414206504822,0.7324761152267456,0.0010000000474974513
3,26,4.28174090385437,0.8435448408126831,0.7469351887702942,0.4209998548030853,0.75068199634552,0.0010000000474974513
3,27,4.256286382675171,0.8525164127349854,0.7513135075569153,0.40807273983955383,0.7226270437240601,0.0010000000474974513
3,28,4.244943141937256,0.8448577523231506,0.7443082332611084,0.4233473837375641,0.7564332485198975,0.0010000000474974513
3,29,4.423008918762207,0.8619256019592285,0.7548161149024963,0.39667606353759766,0.7201875448226929,0.0010000000474974513
3,30,4.368358373641968,0.8641138076782227,0.7381786108016968,0.3885396420955658,0.7666963338851929,0.0010000000474974513
4,1,18.38883876800537,0.605689287185669,0.3721541166305542,1.0326886177062988,2.6537487506866455,0.0010000000474974513
4,2,4.717726230621338,0.697374165058136,0.5744308233261108,0.7964653968811035,1.4398311376571655,0.0010000000474974513
4,3,4.617129802703857,0.7361050248146057,0.6611208319664001,0.7364951968193054,0.92811119556427,0.0010000000474974513
4,4,4.326037883758545,0.7472647428512573,0.7320490479469299,0.6900612115859985,0.6996577382087708,0.0010000000474974513
4,5,4.346879482269287,0.7529540657997131,0.7434325814247131,0.6544948220252991,0.695080578327179,0.0010000000474974513
4,6,4.251991510391235,0.7630196809768677,0.7416812777519226,0.6458209753036499,0.6841369271278381,0.0010000000474974513
4,7,4.2694010734558105,0.7741794586181641,0.7031523585319519,0.6089482307434082,0.8582916259765625,0.0010000000474974513
4,8,4.279613256454468,0.779212236404419,0.7381786108016968,0.5938298106193542,0.7238274216651917,0.0010000000474974513
4,9,4.351701498031616,0.7881838083267212,0.7478108406066895,0.5871095061302185,0.6808130145072937,0.0010000000474974513
4,10,4.431397438049316,0.7842450737953186,0.7583187222480774,0.5815570950508118,0.6409503817558289,0.0010000000474974513
4,11,4.391138792037964,0.8019693493843079,0.7443082332611084,0.54632568359375,0.6986507773399353,0.0010000000474974513
4,12,4.2900002002716064,0.7973741888999939,0.7530648112297058,0.5520920753479004,0.6703760623931885,0.0010000000474974513
4,13,4.208364248275757,0.8146608471870422,0.7539404630661011,0.5172465443611145,0.6686769723892212,0.0010000000474974513
4,14,4.302887678146362,0.8076586723327637,0.7521891593933105,0.5121269226074219,0.6777769327163696,0.0010000000474974513
